1393450096032	0.981683	
1393450096114	0.980918	
1393450096195	0.980166	
1393450096273	0.996204	
1393450096318	0.997802	
1393450096382	0.998434	
1393450096469	0.998754	
1393450096543	0.99895	
1393450096625	0.999069	
1393450096675	0.999173	
1393450096732	0.999244	
1393450096813	0.999278	
1393450096890	0.999307	
1393450096975	0.999322	
1393450097026	0.999362	
1393450097090	0.999386	
1393450097168	0.999396	
1393450097250	0.999404	
1393450097327	0.999415	
1393450097371	0.999447	
1393450097436	0.999462	
1393450097516	0.999467	
1393450097595	0.999474	
1393450097684	0.999475	
1393450097726	0.999502	
1393450097797	0.999512	
1393450097873	0.999518	
1393450097952	0.999524	
1393450098032	0.999529	
1393450098078	0.99955	
1393450098180	0.999545	
1393450098325	0.999525	
1393450098363	0.99955	
1393450098409	0.99957	
1393450098472	0.999581	
1393450098552	0.999586	
1393450098633	0.999591	
1393450098713	0.999596	
1393450098759	0.999612	
1393450098821	0.999621	
1393450098901	0.999625	
1393450098982	0.999629	
1393450099068	0.999631	
1393450099114	0.999644	
1393450099181	0.999651	
1393450099264	0.999653	
1393450099335	0.999659	
1393450099415	0.999662	
1393450099468	0.999671	
1393450099523	0.999679	
1393450099603	0.999682	
1393450099685	0.999684	
1393450099767	0.999686	
1393450099820	0.999694	
1393450099880	0.9997	
1393450099963	0.999701	
1393450100039	0.999704	
1393450100121	0.999705	
1393450100165	0.999714	
1393450100276	0.99971	
1393450100376	0.999709	
1393450100465	0.999709	
1393450100531	0.999714	
1393450100599	0.999718	
1393450100670	0.999721	
1393450100752	0.999723	
1393450100844	0.999723	
1393450100892	0.999729	
1393450100974	0.999731	
1393450101041	0.999734	
1393450101122	0.999736	
1393450101203	0.999744	
1393450101250	0.999759	
1393450101308	0.999767	
1393450101388	0.99972	
1393450101471	0.999671	
1393450101549	0.999629	
1393450101595	0.999612	
1393450101662	0.999579	
1393450101736	0.999538	
1393450101817	0.999491	
1393450101899	0.99944	
1393450101954	0.999413	
1393450102021	0.999374	
1393450102097	0.999325	
1393450102182	0.999264	
1393450102266	0.999202	
1393450102315	0.999172	
1393450102373	0.999133	
1393450102466	0.999052	
1393450102534	0.998999	
1393450102618	0.998923	
1393450102673	0.998879	
1393450102729	0.998833	
1393450102808	0.998756	
1393450102887	0.998676	
1393450102968	0.99859	
1393450103016	0.998545	
1393450103078	0.99848	
1393450103158	0.998388	
1393450103240	0.998288	
1393450103319	0.99819	
1393450103365	0.998138	
1393450103425	0.998065	
1393450103504	0.99796	
1393450103584	0.997849	
1393450103664	0.997734	
1393450103702	0.997685	
1393450103768	0.997591	
1393450104746	0.991802	
1393450104795	0.991685	
1393450104858	0.991502	
1393450104935	0.991229	
1393450105015	0.990897	
1393450105094	0.990525	
1393450105137	0.990312	
1393450105200	0.989974	
1393450105280	0.989507	
1393450105361	0.988995	
1393450105442	0.988448	
1393450105490	0.988116	
1393450105555	0.987648	
1393450105637	0.987024	
1393450105715	0.986406	
1393450105794	0.985756	
1393450105843	0.985349	
1393450105910	0.984777	
1393450105982	0.984146	
1393450106064	0.983405	
1393450106141	0.982694	
1393450106175	0.982384	
1393450106249	0.98169	
1393450106330	0.980914	
1393450106411	0.980124	
1393450106490	0.979343	
1393450106540	0.97885	
1393450106604	0.978214	
1393450106681	0.977438	
1393450106767	0.976558	
1393450106839	0.975819	
1393450106881	0.975393	
1393450106946	0.974728	
1393450107024	0.973923	
1393450107104	0.973091	
1393450107184	0.972254	
1393450107227	0.971812	
1393450107290	0.971161	
1393450107372	0.970306	
1393450107452	0.96947	
1393450107533	0.968621	
1393450107575	0.968189	
1393450107637	0.96755	
1393450107718	0.96671	
1393450107798	0.96588	
1393450107878	0.965049	
1393450107924	0.964581	
1393450107988	0.963928	
1393450108072	0.963066	
1393450108148	0.96229	
1393450108228	0.961473	
1393450108280	0.960951	
1393450108335	0.960403	
1393450108417	0.95958	
1393450108496	0.95879	
1393450108576	0.957992	
1393450108622	0.957543	
1393450108682	0.956958	
1393450108761	0.956187	
1393450108842	0.955398	
1393450108920	0.954642	
1393450108952	0.954342	
1393450109024	0.953659	
1393450109104	0.952901	
1393450109192	0.952067	
1393450109266	0.951374	
1393450109311	0.950961	
1393450109381	0.950318	
1393450109465	0.949544	
1393450109532	0.948936	
1393450109617	0.948162	
1393450109653	0.947844	
1393450109727	0.947186	
1393450109808	0.946467	
1393450109886	0.945779	
1393450109966	0.945077	
1393450110018	0.94463	
1393450110080	0.9441	
1393450110161	0.943405	
1393450110236	0.942767	
1393450110313	0.942116	
1393450110358	0.941745	
1393450110429	0.941157	
1393450110502	0.940556	
1393450110583	0.93989	
1393450110670	0.939176	
1393450110726	0.938727	
1393450110786	0.93825	
1393450110871	0.937569	
1393450110950	0.936941	
1393450111033	0.936283	
1393450111083	0.935898	
1393450111141	0.935452	
1393450111222	0.934827	
1393450111302	0.934213	
1393450111382	0.933602	
1393450111427	0.933268	
1393450111492	0.932784	
1393450111573	0.93218	
1393450111658	0.931548	
1393450111733	0.930996	
1393450111770	0.930732	
1393450111842	0.930213	
1393450111922	0.929637	
1393450112003	0.929056	
1393450112084	0.928478	
1393450112127	0.92818	
1393450112192	0.927729	
1393450112270	0.927186	
1393450112351	0.926624	
1393450112433	0.926057	
1393450112481	0.925735	
1393450112538	0.925354	
1393450112619	0.924808	
1393450112698	0.924278	
1393450112780	0.923729	
1393450112822	0.923457	
1393450112887	0.923035	
1393450112965	0.922526	
1393450113045	0.922005	
1393450113126	0.92148	
1393450113170	0.921204	
1393450113238	0.920774	
1393450113317	0.919863	
1393450113397	0.918928	
1393450113475	0.918033	
1393450113504	0.917834	
1393450113580	0.916975	
1393450113660	0.916013	
1393450113741	0.915009	
1393450113820	0.914029	
1393450113869	0.913577	
1393450113928	0.912965	
1393450114008	0.911904	
1393450114088	0.910813	
1393450114168	0.909688	
1393450114219	0.909126	
1393450114280	0.908376	
1393450114361	0.907142	
1393450114441	0.905896	
1393450114522	0.90458	
1393450114570	0.903962	
1393450114628	0.903144	
1393450114708	0.901763	
1393450114788	0.900337	
1393450114867	0.898894	
1393450114896	0.898494	
1393450114972	0.897089	
1393450115055	0.895422	
1393450115132	0.893893	
1393450115212	0.89222	
1393450115247	0.891636	
1393450115321	0.890095	
1393450115400	0.888348	
1393450115481	0.88648	
1393450115563	0.884519	
1393450115609	0.883585	
1393450115669	0.882268	
1393450115749	0.88027	
1393450115828	0.878255	
1393450115907	0.876187	
1393450115936	0.875557	
1393450116011	0.873588	
1393450116092	0.871343	
1393450116172	0.869081	
1393450116256	0.866598	
1393450116305	0.865327	
1393450116364	0.863721	
1393450116444	0.861294	
1393450116527	0.858683	
1393450116607	0.856144	
1393450116667	0.854357	
1393450116719	0.852833	
1393450116793	0.850451	
1393450116872	0.847808	
1393450116954	0.844975	
1393450117001	0.843521	
1393450117067	0.841333	
1393450117144	0.838635	
1393450117222	0.835846	
1393450117302	0.832915	
1393450117345	0.831498	
1393450117410	0.829206	
1393450117491	0.826143	
1393450117572	0.823031	
1393450117652	0.819919	
1393450117691	0.818561	
1393450117758	0.816039	
1393450117837	0.812906	
1393450117918	0.809624	
1393450118001	0.806187	
1393450118037	0.804866	
1393450118113	0.80176	
1393450118196	0.79824	
1393450118274	0.794943	
1393450118355	0.791438	
1393450118399	0.789703	
1393450118466	0.786897	
1393450118557	0.782731	
1393450118627	0.779698	
1393450118706	0.776143	
1393450118757	0.773997	
1393450118819	0.771311	
1393450118900	0.767575	
1393450118978	0.763971	
1393450119061	0.760032	
1393450119109	0.757936	
1393450119171	0.755139	
1393450119249	0.751439	
1393450119328	0.747644	
1393450119407	0.743812	
1393450119454	0.741691	
1393450119518	0.738691	
1393450119598	0.734752	
1393450119681	0.73059	
1393450119758	0.72676	
1393450119801	0.724771	
1393450119872	0.721281	
1393450119943	0.717771	
1393450120024	0.713629	
1393450120103	0.709578	
1393450120148	0.707434	
1393450120211	0.704323	
1393450120290	0.700244	
1393450120371	0.696007	
1393450120457	0.691405	
1393450120499	0.689362	
1393450120563	0.686119	
1393450120643	0.681882	
1393450120725	0.677482	
1393450120804	0.673245	
1393450120848	0.67105	
1393450120909	0.667914	
1393450120990	0.663529	
1393450121072	0.659046	
1393450121152	0.654664	
1393450121197	0.65237	
1393450121260	0.649054	
