1395491294220	0.997718	0.998399	0.998754	2948.85	670.452	2956.24	-647.866	56098.9	
1395491294288	0.997683	0.998363	0.998715	2948.85	670.452	2956.24	-647.866	56191.1	
1395491294368	0.997636	0.998314	0.998663	2948.85	670.452	2956.24	-647.866	56317.5	
1395491294410	0.997623	0.998301	0.998649	2948.85	670.452	2956.24	-647.866	56352.2	
1395491294475	0.997593	0.998270	0.998616	2948.85	670.452	2956.24	-647.866	56434.7	
1395491294552	0.997550	0.998226	0.998570	2948.85	670.452	2956.24	-647.866	56550.3	
1395491294633	0.997504	0.998178	0.998520	2948.85	670.452	2956.24	-647.866	56677.5	
1395491294714	0.997457	0.998132	0.998472	2948.85	670.452	2956.24	-647.866	56804.1	
1395491294757	0.997444	0.998118	0.998458	2948.85	670.452	2956.24	-647.866	56839.6	
1395491294824	0.997413	0.998087	0.998426	2948.85	670.452	2956.24	-647.866	56925.2	
1395491294919	0.997351	0.998025	0.998362	2948.85	670.452	2956.24	-647.866	57096.7	
1395491294984	0.997322	0.997996	0.998332	2948.85	670.452	2956.24	-647.866	57177	
1395491295062	0.997281	0.997955	0.998290	2948.85	670.452	2956.24	-647.866	57291.4	
1395491295115	0.997262	0.997936	0.998271	2948.85	670.452	2956.24	-647.866	57344.2	
1395491295173	0.997240	0.997913	0.998248	2948.85	670.452	2956.24	-647.866	57407	
1395491295253	0.997198	0.997871	0.998205	2948.85	670.452	2956.24	-647.866	57526.1	
1395491295332	0.997156	0.997830	0.998164	2948.85	670.452	2956.24	-647.866	57642.1	
1395491295411	0.997115	0.997790	0.998123	2948.85	670.452	2956.24	-647.866	57757.6	
1395491295448	0.997107	0.997781	0.998114	2948.85	670.452	2956.24	-647.866	57782.8	
1395491295518	0.997075	0.997750	0.998082	2948.85	670.452	2956.24	-647.866	57872.6	
1395491295599	0.997033	0.997708	0.998040	2948.85	670.452	2956.24	-647.866	57992.7	
1395491295677	0.996994	0.997670	0.998002	2948.85	670.452	2956.24	-647.866	58103.9	
1395491295756	0.996954	0.997631	0.997962	2948.85	670.452	2956.24	-647.866	58217.4	
1395491295803	0.996940	0.997617	0.997949	2948.85	670.452	2956.24	-647.866	58257.5	
1395491295863	0.996917	0.997595	0.997926	2948.85	670.452	2956.24	-647.866	58322.4	
1395491295944	0.996876	0.997554	0.997886	2948.85	670.452	2956.24	-647.866	58440.6	
1395491296024	0.996836	0.997515	0.997847	2948.85	670.452	2956.24	-647.866	58555.8	
1395491296112	0.996788	0.997468	0.997800	2948.85	670.452	2956.24	-647.866	58694.6	
1395491296155	0.996777	0.997457	0.997789	2948.85	670.452	2956.24	-647.866	58727.7	
1395491296219	0.996752	0.997433	0.997764	2948.85	670.452	2956.24	-647.866	58800.5	
1395491296310	0.996701	0.997383	0.997715	2948.85	670.452	2956.24	-647.866	58947.6	
1395491296376	0.996674	0.997357	0.997689	2948.85	670.452	2956.24	-647.866	59025.1	
1395491296457	0.996635	0.997319	0.997650	2948.85	670.452	2956.24	-647.866	59141	
1395491296497	0.996625	0.997309	0.997641	2948.85	670.452	2956.24	-647.866	59169.2	
1395491296564	0.996598	0.997283	0.997615	2948.85	670.452	2956.24	-647.866	59248.1	
1395491296644	0.996560	0.997246	0.997578	2948.85	670.452	2956.24	-647.866	59360.5	
1395491296730	0.996516	0.997203	0.997535	2948.85	670.452	2956.24	-647.866	59490.3	
1395491296804	0.996483	0.997171	0.997504	2948.85	670.452	2956.24	-647.866	59586.3	
1395491296846	0.996472	0.997161	0.997494	2948.85	670.452	2956.24	-647.866	59617.1	
1395491296918	0.996442	0.997131	0.997464	2948.85	670.452	2956.24	-647.866	59707.2	
1395491296995	0.996407	0.997097	0.997431	2948.85	670.452	2956.24	-647.866	59810.3	
1395491297075	0.996370	0.997061	0.996874	2948.85	670.452	2956.24	-647.866	60743.4	
1395491297153	0.996334	0.997027	0.996381	2948.85	670.452	2956.24	-647.866	61602.3	
1395491297197	0.996323	0.997016	0.996759	2942.27	666.298	2956.24	-647.866	62949.1	
1395491297261	0.996299	0.996993	0.997039	2945.35	663.695	2956.24	-647.866	63734.1	
1395491297341	0.996262	0.996957	0.997266	2944.93	660.746	2956.24	-647.866	64620.6	
1395491297427	0.996219	0.996915	0.997457	2942.51	656.897	2956.24	-647.866	65809.5	
1395491297509	0.996181	0.996322	0.997620	2938.55	652.642	2956.24	-647.866	67110.3	
